H,A,B,C,D,S,type0,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,type15,type16,type17,label,type18
-0.17895172889642205,0.43246667816635326,-1.371963254872569,1.834255221188326,-0.73071955966039,0.014912644074701838,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,2.4748737341529163,1,0.795495128834866
-0.8218838786411847,-0.3287535514564736,-0.6739447804857713,1.6437677572823708,-0.9205099440781269,1.1013243973791886,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,1,
-0.8218838786411847,-0.3287535514564736,-0.6739447804857713,1.6437677572823708,-0.9205099440781269,1.1013243973791886,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,1,
-0.6610536933175379,-0.3251957684868532,-0.80499280395926,1.178168275993355,-0.964925149116729,1.5779991388870271,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,1,
0.029508559250469447,0.4847834734005621,-0.40047330411350696,0.864179235192306,0.9906444891228873,-1.9686424528527149,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,0.9486832980505139,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,1,0.9486832980505139
-1.5653621196825522,1.3507560226292985,-0.5996346829429133,0.7637452277483415,-0.5996346829429133,0.6501302351907369,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,2.4140393963016744,1,
-0.5553183818956875,0.3266578717033462,-0.9277083556375018,1.894615655879406,-1.0257057171485056,0.2874589270989447,-0.8838834764831842,-0.8838834764831842,2.4748737341529163,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,1,0.795495128834866
-0.6276807039524265,-0.8136601717901825,0.6741755709118654,1.7435575109789625,0.20922690131747548,-1.1856191074656945,-0.7293249574894728,-0.7293249574894728,3.20902981295368,-0.7293249574894728,0.5834599659915781,-0.7293249574894728,-0.7293249574894728,0.5834599659915781,0.5834599659915781,-0.7293249574894728,-0.7293249574894728,0.5834599659915781,0.5834599659915781,0.5834599659915781,-0.7293249574894728,-0.7293249574894728,0.5834599659915781,-0.7293249574894728,1,
0.12368991188769292,-0.5423326905844997,0.06660226024721927,1.2083552930566923,0.9609754692813065,-1.8172902438884113,0.8944271909999157,-1.118033988749895,0.8944271909999157,0.8944271909999157,0.8944271909999157,-1.118033988749895,-1.118033988749895,-1.118033988749895,0.8944271909999157,-1.118033988749895,0.8944271909999157,0.8944271909999157,-1.118033988749895,0.8944271909999157,-1.118033988749895,0.8944271909999157,-1.118033988749895,0.8944271909999157,1,
-0.15337753190735262,1.3979266479555905,0.16214196230205952,0.7668876595367662,-0.36372386138029406,-1.8098548765067664,-1.118033988749895,-1.118033988749895,0.8944271909999157,-1.118033988749895,0.8944271909999157,0.8944271909999157,-1.118033988749895,0.8944271909999157,0.8944271909999157,-1.118033988749895,-1.118033988749895,0.8944271909999157,0.8944271909999157,0.8944271909999157,0.8944271909999157,-1.118033988749895,0.8944271909999157,-1.118033988749895,1,
-0.3141662683229991,-0.10995819391304969,-0.04712494024844987,0.20420807440994942,1.8378726696895449,-1.5708313416149957,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,0.795495128834866,1,2.4748737341529163
-0.5724380906565847,-0.268824517711656,0.01581320692421468,1.5338810716488582,0.8697263808318267,-1.578158051036661,0.795495128834866,-0.8838834764831842,2.4748737341529163,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,1,0.795495128834866
-0.9936921886701464,0.5803162381833648,-1.2321783139509814,1.4150176766662874,-0.6359630007488939,0.8664995885203668,0.795495128834866,-0.8838834764831842,2.4748737341529163,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,0.795495128834866,1,0.795495128834866
0.3077054173147947,0.9723491187147514,-0.5784861845518141,0.35693828408516187,0.8738833851740171,-1.932390020736911,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,1,
-1.1492987638035241,1.1959707948209275,-1.1843027870665757,1.1959707948209275,-0.48422232180554536,0.42588228303379416,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,0.9486832980505139,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,1,0.9486832980505139
-0.5724380906565847,-0.268824517711656,0.01581320692421468,1.5338810716488582,0.8697263808318267,-1.578158051036661,0.795495128834866,-0.8838834764831842,2.4748737341529163,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,1,0.795495128834866
-0.7322274949434593,-0.3599084297179714,-1.3837858590880632,1.7809261953285844,0.2916499344266326,0.40334565399427896,0.6301260378126043,-0.7001400420140048,-0.7001400420140048,-0.7001400420140048,0.6301260378126043,-0.7001400420140048,-0.7001400420140048,1.9603921176392138,-0.7001400420140048,-0.7001400420140048,0.6301260378126043,-0.7001400420140048,-0.7001400420140048,0.6301260378126043,-0.7001400420140048,-0.7001400420140048,-0.7001400420140048,1.9603921176392138,1,1.9603921176392138
-1.5077521976919468,1.2757903211239536,-1.0682454841946993,0.9095347265429141,0.030521299548419267,0.36015133467135485,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,1,
-0.41294198859008585,1.4785987333386945,-1.7450129195258466,0.6527147561585228,-0.27973489549650976,0.306376314115225,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,1,2.4748737341529163
0.3579840119318895,0.3579840119318895,-0.2004710466818594,0.5727744190910237,1.002355233409292,-2.0906266296822404,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,0.9486832980505139,0.9486832980505139,-1.0540925533894596,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,1,0.9486832980505139
-0.43235929812601875,0.0674321841113969,-1.9793329336227814,0.6386224495255862,0.7338208270946177,0.9718167710171965,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,2.4140393963016744,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,1,
-0.776427816804379,0.43427318567024586,-0.48691235969088176,1.3554587310313735,0.9606649258766045,-1.4870566660829632,0.795495128834866,-0.8838834764831842,2.4748737341529163,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,1,0.795495128834866
-0.2160742994756449,0.8250109616342806,-0.5303641896220375,1.4535907419270657,0.1571449450731963,-1.6893081595368602,0.5785419118799026,-0.642824346533225,3.0212744287061577,-0.642824346533225,-0.642824346533225,-0.642824346533225,-0.642824346533225,-0.642824346533225,0.5785419118799026,-0.642824346533225,-0.642824346533225,-0.642824346533225,0.5785419118799026,-0.642824346533225,-0.642824346533225,0.5785419118799026,-0.642824346533225,0.5785419118799026,1,1.7999081702930302
-0.1980074501704719,1.1790443623787172,0.8550321711906727,0.4500169322056171,-0.4275160855953367,-1.8585699300092,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,0.6985354731356996,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,-0.7761505257063328,2.1732214719777323,-0.7761505257063328,2.1732214719777323,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,1,0.6985354731356996
-0.9725693791144278,1.7031824736686816,-0.3605623064033974,0.9488481747457838,-1.015267546977988,-0.30363141591865045,-0.8838834764831842,-0.8838834764831842,2.4748737341529163,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,1,0.795495128834866
-0.9799874903525899,0.26308389002754046,-0.32885486253442636,2.038900147713441,-0.8221371563360654,-0.1710045285179019,0.6985354731356996,-0.7761505257063328,2.1732214719777323,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,-0.7761505257063328,2.1732214719777323,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,1,0.6985354731356996
-0.1984315628969617,0.8987782554744737,-0.5719497989383013,1.5057453890416506,-0.035017334628875595,-1.5991249480519856,0.795495128834866,-0.8838834764831842,2.4748737341529163,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,1,0.795495128834866
-0.5930150934936379,-0.8420814327609656,0.5455738860141456,0.4032502635756727,1.7197437711315473,-1.2334713944667661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,2.474873734152917,0.7954951288348661,0.7954951288348661,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,1,0.7954951288348661
-1.847202496404523,1.323301543879034,-0.11290968804428674,0.5374501150908019,0.5645484402214306,-0.46518791474245974,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,2.4748737341529163,1,0.795495128834866
-1.4386969296210985,0.998888023674753,0.35035624710980173,1.0212511883838893,0.35035624710980173,-1.2821547766571448,0.795495128834866,-0.8838834764831842,2.4748737341529163,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,1,0.795495128834866
-0.19842057049686904,0.28718766782441496,0.4751650504003959,0.835455033671026,0.7101367786203721,-2.1095239600193416,0.795495128834866,-0.8838834764831842,2.4748737341529163,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,1,0.795495128834866
-0.8207250889457657,-0.26673565390737386,-0.7591707072748333,1.579895796220599,1.1695332517477162,-0.9027975978403423,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,1,
-0.623508090283072,0.565054206819034,-1.65619336481441,1.149593041459414,-0.448146439890958,1.013200646709992,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,1,
0.23960686029217887,-0.08345856931525374,1.5157153072415377,-0.9718885007356934,0.756511547664071,-1.4564866451468423,-0.8111071056538127,-0.8111071056538127,2.108878474699913,0.6488856845230501,-0.8111071056538127,-0.8111071056538127,-0.8111071056538127,0.6488856845230501,2.108878474699913,-0.8111071056538127,0.6488856845230501,-0.8111071056538127,0.6488856845230501,-0.8111071056538127,-0.8111071056538127,0.6488856845230501,-0.8111071056538127,0.6488856845230501,1,
-0.9437637029064148,-0.5120870316218662,1.3796724984192437,-0.004232124228279647,1.2527087715708471,-1.1722984112335288,0.7954951288348661,-0.8838834764831844,2.474873734152917,0.7954951288348661,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,0.7954951288348661,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,1,0.7954951288348661
0.18308601639433147,0.9520472852505215,-1.6843913508278443,0.6499553581998754,0.8971214803322222,-0.9978187893491032,0.7954951288348661,-0.8838834764831844,0.7954951288348661,0.7954951288348661,0.7954951288348661,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,1,2.474873734152917
-1.6725069399000423,1.2291918473964176,-0.2821096043204886,-0.7355000398355604,0.7758014118813458,0.6851233247783314,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,0.6985354731356996,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,-0.7761505257063328,-0.7761505257063328,2.1732214719777323,1,2.1732214719777323
-0.2836112394925232,-0.3989785233538888,-1.7257022877595931,0.8700615991211327,1.4180561974626193,0.12017425402225637,0.9486832980505139,-1.0540925533894596,0.9486832980505139,0.9486832980505139,0.9486832980505139,0.9486832980505139,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,-1.0540925533894596,0.9486832980505139,1,0.9486832980505139
-0.5409431451550478,0.07212575268733971,1.1720434811692704,0.1803143817183493,0.9556662231072512,-1.8392066935271627,0.7954951288348661,-0.8838834764831844,2.474873734152917,0.7954951288348661,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,1,0.7954951288348661
-1.5085129975879028,1.498685551349544,-0.8893838845713696,0.28990966403155066,-0.15232541669454444,0.7616270834727188,0.6985354731356996,-0.7761505257063328,2.1732214719777323,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,-0.7761505257063328,-0.7761505257063328,-0.7761505257063328,-0.7761505257063328,0.6985354731356996,1,2.1732214719777323
-1.4230845249238109,0.141741486546197,-0.33450990824902277,1.8426393251005535,0.34584922717271976,-0.5726356056466326,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,2.4140393963016744,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,1,
-0.31195887405288864,1.7261724364259838,0.6031204898355846,-0.3327561323230812,-0.12478354962115545,-1.5597943702644432,0.795495128834866,-0.8838834764831842,2.4748737341529163,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,1,0.795495128834866
-0.41294198859008585,1.4785987333386945,-1.7450129195258466,0.6527147561585228,-0.27973489549650976,0.306376314115225,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,1,2.4748737341529163
-0.6492780898107696,1.5768182181118668,-0.5101470705656048,0.707249347829587,0.35942179971667504,-1.4840642052817583,-0.7761505257063327,-0.7761505257063327,0.6985354731356995,-0.7761505257063327,0.6985354731356995,-0.7761505257063327,-0.7761505257063327,-0.7761505257063327,0.6985354731356995,-0.7761505257063327,0.6985354731356995,-0.7761505257063327,2.173221471977732,-0.7761505257063327,2.173221471977732,-0.7761505257063327,-0.7761505257063327,0.6985354731356995,1,0.6985354731356995
0.20117991004955826,-0.38460865156533297,0.467447438056327,0.7692173031306649,0.9644801570022954,-2.0177161566735147,-0.8838834764831842,-0.8838834764831842,0.795495128834866,0.795495128834866,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,2.4748737341529163,0.795495128834866,-0.8838834764831842,0.795495128834866,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,1,0.795495128834866
-0.09071406538968145,-0.022678516347420363,0.4762488432958276,-0.3628562615587258,1.678210209709107,-1.678210209709107,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,0.9486832980505139,0.9486832980505139,-1.0540925533894596,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,0.9486832980505139,-1.0540925533894596,-1.0540925533894596,-1.0540925533894596,-1.0540925533894596,0.9486832980505139,1,0.9486832980505139
-1.5536912634939493,1.762058021863399,-0.4122038046004359,-0.2763124404464462,-0.004529712138466838,0.484679198815896,0.795495128834866,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,2.4748737341529163,0.795495128834866,-0.8838834764831842,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,-0.8838834764831842,0.795495128834866,-0.8838834764831842,0.795495128834866,1,0.795495128834866
-0.2921644336423153,0.9244605960025509,1.225346356022249,-0.43606631886912745,0.37501703422745003,-1.7965932337408057,-0.9284766908852594,-0.9284766908852594,2.4140393963016744,-0.9284766908852594,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,0.7427813527082074,0.7427813527082074,-0.9284766908852594,-0.9284766908852594,0.7427813527082074,-0.9284766908852594,0.7427813527082074,1,
1.7792097137853462,-0.7442326346460798,-0.2614871419026765,-0.9636624040748994,0.8905191475986266,-0.7003466807603158,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,0.7954951288348661,0.7954951288348661,0.7954951288348661,-0.8838834764831844,-0.8838834764831844,1,2.474873734152917
